x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.003289,0.045098,1.009949,1521531843.275816
NA,NA,NA,-0.001945,0.053957,1.006211,1521531843.280822
NA,NA,NA,-0.004078,0.060109,1.004883,1521531843.285830
NA,NA,NA,-0.005148,0.064105,1.006523,1521531843.290838
NA,NA,NA,-0.001609,0.071781,1.014270,1521531843.295851
NA,NA,NA,-0.004313,0.088074,1.005422,1521531843.300865
NA,NA,NA,-0.000344,0.093047,1.012625,1521531843.305873
NA,NA,NA,-0.003016,0.098070,1.002875,1521531843.310877
NA,NA,NA,-0.003234,0.102480,1.007129,1521531843.315893
NA,NA,NA,-0.002855,0.112336,1.009145,1521531843.320906
NA,NA,NA,-0.000809,0.111039,1.014117,1521531843.325914
NA,NA,NA,-0.000758,0.123063,1.010758,1521531843.331163
NA,NA,NA,-0.005215,0.123547,1.005496,1521531843.336174
NA,NA,NA,-0.004676,0.127074,1.006922,1521531843.341185
NA,NA,NA,-0.001684,0.129227,1.014336,1521531843.346200
NA,NA,NA,-0.001766,0.138910,1.012578,1521531843.351206
NA,NA,NA,-0.001031,0.139906,1.012695,1521531843.356217
NA,NA,NA,-0.004352,0.141301,1.003793,1521531843.361229
NA,NA,NA,-0.004480,0.138172,1.002816,1521531843.366520
NA,NA,NA,-0.001078,0.139121,1.012809,1521531843.371525
